期号,开奖日期,销售额,奖池,直选注数,直选单注奖金,组选3注数,组选3单注奖金,组选6注数,组选6单注奖金
10330,2010-12-03,,0.0,6416,1000,0,,13290,160
10331,2010-12-04,,0.0,8575,1000,7512,320,0,
10332,2010-12-05,,0.0,2753,1000,3021,320,0,
10333,2010-12-06,,0.0,12612,1000,0,,19984,160
10334,2010-12-07,,0.0,6108,1000,0,,17271,160
10335,2010-12-08,,0.0,5219,1000,7209,320,0,
10336,2010-12-09,,0.0,4802,1000,4138,320,0,
10337,2010-12-10,,0.0,4501,1000,0,,16598,160
10338,2010-12-11,,0.0,6023,1000,0,,18371,160
10339,2010-12-12,,0.0,6861,1000,6251,320,0,
10340,2010-12-13,,0.0,5371,1000,0,,22220,160
10341,2010-12-14,,0.0,13300,1000,0,,12483,160
10342,2010-12-15,,0.0,10014,1000,0,,20583,160
10343,2010-12-16,,0.0,16685,1000,0,,27451,160
10344,2010-12-17,,0.0,11553,1000,15486,320,0,
10345,2010-12-18,,0.0,6791,1000,0,,20514,160
10346,2010-12-19,,0.0,7397,1000,10619,320,0,
10347,2010-12-20,,0.0,4203,1000,4132,320,0,
10348,2010-12-21,,0.0,4552,1000,5998,320,0,
10349,2010-12-22,,0.0,10493,1000,0,,30827,160
10350,2010-12-23,,0.0,18787,1000,0,,28906,160
10351,2010-12-24,,0.0,9927,1000,0,,38739,160
10352,2010-12-25,,0.0,4389,1000,5670,320,0,
10353,2010-12-26,,0.0,8339,1000,0,,14968,160
10354,2010-12-27,,0.0,3098,1000,0,,8399,160
10355,2010-12-28,,0.0,7651,1000,9573,320,0,
10356,2010-12-29,,0.0,5138,1000,6029,320,0,
10357,2010-12-30,,0.0,3575,1000,4069,320,0,
10358,2010-12-31,,0.0,3146,1000,4025,320,0,
11001,2011-01-01,,0.0,9119,1000,0,,14869,160
11002,2011-01-02,,0.0,3867,1000,4570,320,0,
11003,2011-01-03,,0.0,3532,1000,7389,320,0,
11004,2011-01-04,,0.0,5440,1000,7495,320,0,
11005,2011-01-05,,0.0,11120,1000,0,,25575,160
11006,2011-01-06,,0.0,8754,1000,0,,13031,160
11007,2011-01-07,,0.0,13319,1000,12376,320,0,
11008,2011-01-08,,0.0,6360,1000,0,,19201,160
11009,2011-01-09,,0.0,8013,1000,0,,13821,160
11010,2011-01-10,,0.0,7783,1000,0,,14372,160
11011,2011-01-11,,0.0,10633,1000,0,,13211,160
11012,2011-01-12,,0.0,5481,1000,0,320,20571,160
11013,2011-01-13,,0.0,3147,1000,0,320,8828,160
11014,2011-01-14,,0.0,4558,1000,0,320,7463,160
11015,2011-01-15,,0.0,11080,1000,25530,320,0,160
11016,2011-01-16,,0.0,3821,1000,0,320,8943,160
11017,2011-01-17,,0.0,14127,1000,0,320,8371,160
11018,2011-01-18,,0.0,7426,1000,0,320,16841,160
11019,2011-01-19,,0.0,14730,1000,0,320,13032,160
11020,2011-01-20,,0.0,8919,1000,0,320,18153,160
11021,2011-01-21,,0.0,1866,1000,0,320,3819,160
11022,2011-01-22,,0.0,4487,1000,0,320,8550,160
11023,2011-01-23,,0.0,7124,1000,0,320,13726,160
11024,2011-01-24,,0.0,7934,1000,0,320,12180,160
11025,2011-01-25,,0.0,10833,1000,0,320,22064,160
11026,2011-01-26,,0.0,5624,1000,5305,320,0,160
11027,2011-01-27,,0.0,11152,1000,5041,320,0,160
11028,2011-01-28,,0.0,8203,1000,0,320,12378,160
11029,2011-01-29,,0.0,14987,1000,0,320,29859,160
11030,2011-01-30,,0.0,10822,1000,0,320,12327,160
11031,2011-01-31,,0.0,8927,1000,0,320,23939,160
11032,2011-02-01,,0.0,3894,1000,0,320,4706,160
11033,2011-02-09,,0.0,2443,1000,0,320,7209,160
11034,2011-02-10,,0.0,5505,1000,0,320,12954,160
11035,2011-02-11,,0.0,11958,1000,15999,320,0,160
11036,2011-02-12,,0.0,6754,1000,0,320,17783,160
11037,2011-02-13,,0.0,5383,1000,0,320,15585,160
11038,2011-02-14,,0.0,4799,1000,0,320,6175,160
11039,2011-02-15,,0.0,3666,1000,0,320,5087,160
11040,2011-02-16,,0.0,6309,1000,10844,320,0,160
11041,2011-02-17,,0.0,5180,1000,5611,320,0,160
11042,2011-02-18,,0.0,6873,1000,9649,320,0,160
11043,2011-02-19,,0.0,10451,1000,0,320,42632,160
11044,2011-02-20,,0.0,10100,1000,0,320,21340,160
11045,2011-02-21,,0.0,10297,1000,0,320,24775,160
11046,2011-02-22,,0.0,8124,1000,8219,320,0,160
11047,2011-02-23,,0.0,11459,1000,0,320,21528,160
11048,2011-02-24,,0.0,16570,1000,0,320,20411,160
11049,2011-02-25,,0.0,9580,1000,0,320,25308,160
11050,2011-02-26,,0.0,3828,1000,0,320,15121,160
11051,2011-02-27,,0.0,4652,1000,0,320,10135,160
11052,2011-02-28,,0.0,7751,1000,0,320,13260,160
11053,2011-03-01,,0.0,18196,1000,0,320,21082,160
11054,2011-03-02,,0.0,6455,1000,0,320,9538,160
11055,2011-03-03,,0.0,2358,1000,0,320,7829,160
11056,2011-03-04,,0.0,18735,1000,0,320,19947,160
11057,2011-03-05,,0.0,10976,1000,20206,320,0,160
11058,2011-03-06,,0.0,3162,1000,4142,320,0,160
11059,2011-03-07,,0.0,8016,1000,0,320,19035,160
11060,2011-03-08,,0.0,6068,1000,6628,320,0,160
11061,2011-03-09,,0.0,11969,1000,0,320,11886,160
11062,2011-03-10,,0.0,7724,1000,0,320,15599,160
11063,2011-03-11,,0.0,6504,1000,5694,320,0,160
11064,2011-03-12,,0.0,4201,1000,0,320,10156,160
11065,2011-03-13,,0.0,7994,1000,0,320,21062,160
11066,2011-03-14,,0.0,6346,1000,0,320,8221,160
11067,2011-03-15,,0.0,7320,1000,0,320,14944,160
11068,2011-03-16,,0.0,4573,1000,5486,320,0,160
11069,2011-03-17,,0.0,14493,1000,0,320,27795,160
11070,2011-03-18,,0.0,10908,1000,0,320,16869,160
11071,2011-03-19,,0.0,4866,1000,0,320,15087,160
11072,2011-03-20,,0.0,4095,1000,5801,320,0,160
11073,2011-03-21,,0.0,6863,1000,0,320,17106,160
11074,2011-03-22,,0.0,6404,1000,0,320,19727,160
11075,2011-03-23,,0.0,12203,1000,0,320,26080,160
11076,2011-03-24,,0.0,6190,1000,7267,320,0,160
11077,2011-03-25,,0.0,4149,1000,5738,320,0,160
11078,2011-03-26,,0.0,12758,1000,7345,320,0,160
11079,2011-03-27,,0.0,13181,1000,0,320,26004,160
11080,2011-03-28,,0.0,4626,1000,0,320,20308,160
11081,2011-03-29,,0.0,5911,1000,0,320,22023,160
11082,2011-03-30,,0.0,7373,1000,5845,320,0,160
11083,2011-03-31,,0.0,10450,1000,0,320,22562,160
11084,2011-04-01,,0.0,7557,1000,4797,320,0,160
11085,2011-04-02,,0.0,3651,1000,4013,320,0,160
11086,2011-04-03,,0.0,15253,1000,0,320,26596,160
11087,2011-04-04,,0.0,5031,1000,0,320,11850,160
11088,2011-04-05,,0.0,9525,1000,0,320,18440,160
11089,2011-04-06,,0.0,7179,1000,0,320,11392,160
11090,2011-04-07,,0.0,8670,1000,0,320,17226,160
11091,2011-04-08,,0.0,26864,1000,0,320,0,160
11092,2011-04-09,,0.0,25247,1000,0,320,35625,160
11093,2011-04-10,,0.0,5026,1000,5997,320,0,160
11094,2011-04-11,,0.0,12725,1000,0,320,21277,160
11095,2011-04-12,,0.0,8428,1000,10497,320,0,160
11096,2011-04-13,,0.0,8481,1000,0,320,12067,160
11097,2011-04-14,,0.0,11795,1000,0,320,15703,160
11098,2011-04-15,,0.0,5941,1000,0,320,12000,160
11099,2011-04-16,,0.0,7643,1000,0,320,14523,160
11100,2011-04-17,,0.0,8847,1000,9487,320,0,160
11101,2011-04-18,,0.0,9308,1000,0,320,22610,160
11102,2011-04-19,,0.0,6608,1000,7033,320,0,160
11103,2011-04-20,,0.0,8397,1000,0,320,20924,160
11104,2011-04-21,,0.0,6876,1000,0,320,15206,160
11105,2011-04-22,,0.0,4269,1000,6818,320,0,160
11106,2011-04-23,,0.0,9399,1000,0,320,21647,160
11107,2011-04-24,,0.0,18309,1000,0,320,25797,160
11108,2011-04-25,,0.0,8688,1000,6629,320,0,160
11109,2011-04-26,,0.0,8461,1000,0,320,0,160
11110,2011-04-27,,0.0,12010,1000,0,320,21706,160
11111,2011-04-28,,0.0,3083,1000,4375,320,0,160
11112,2011-04-29,,0.0,9052,1000,0,320,21720,160
11113,2011-04-30,,0.0,8383,1000,6897,320,0,160
11114,2011-05-01,,0.0,4930,1000,0,320,12713,160
11115,2011-05-02,,0.0,11437,1000,0,320,16343,160
11116,2011-05-03,,0.0,9416,1000,0,320,18588,160
11117,2011-05-04,,0.0,1773,1000,0,320,2939,160
11118,2011-05-05,,0.0,16802,1000,0,320,18854,160
11119,2011-05-06,,0.0,5579,1000,0,320,21482,160
11120,2011-05-07,,0.0,4604,1000,0,320,11225,160
11121,2011-05-08,,0.0,12328,1000,0,320,16752,160
11122,2011-05-09,,0.0,3457,1000,14335,320,0,160
11123,2011-05-10,,0.0,6177,1000,9240,320,0,160
11124,2011-05-11,,0.0,8736,1000,7664,320,0,160
11125,2011-05-12,,0.0,31270,1000,0,320,17647,160
11126,2011-05-13,,0.0,7053,1000,5562,320,0,160
11127,2011-05-14,,0.0,8149,1000,0,320,17444,160
11128,2011-05-15,,0.0,3592,1000,5249,320,0,160
11129,2011-05-16,,0.0,5297,1000,0,320,13248,160
11130,2011-05-17,,0.0,10636,1000,0,320,15711,160
11131,2011-05-18,,0.0,3381,1000,5277,320,0,160
11132,2011-05-19,,0.0,9732,1000,0,320,20251,160
11133,2011-05-20,,0.0,15504,1000,0,320,29781,160
11134,2011-05-21,,0.0,15248,1000,0,320,26196,160
11135,2011-05-22,,0.0,3832,1000,0,320,15154,160
11136,2011-05-23,,0.0,19556,1000,0,320,16891,160
11137,2011-05-24,,0.0,7969,1000,0,320,9729,160
11138,2011-05-25,,0.0,7735,1000,0,320,14380,160
11139,2011-05-26,,0.0,9209,1000,0,320,20908,160
11140,2011-05-27,,0.0,7455,1000,0,320,16787,160
11141,2011-05-28,,0.0,5123,1000,0,320,10005,160
11142,2011-05-29,,0.0,7884,1000,23777,320,0,160
11143,2011-05-30,,0.0,7905,1000,0,320,13277,160
11144,2011-05-31,,0.0,6881,1000,0,320,10997,160
11145,2011-06-01,,0.0,4166,1000,0,320,11616,160
11146,2011-06-02,,0.0,15381,1000,0,320,26066,160
11147,2011-06-03,,0.0,8742,1000,8365,320,0,160
11148,2011-06-04,,0.0,9128,1000,0,320,17953,160
11149,2011-06-05,,0.0,3542,1000,5039,320,0,160
11150,2011-06-06,,0.0,9958,1000,0,320,11055,160
11151,2011-06-07,,0.0,2247,1000,0,320,4763,160
11152,2011-06-08,,0.0,7935,1000,0,320,25830,160
11153,2011-06-09,,0.0,15525,1000,0,320,21739,160
11154,2011-06-10,,0.0,6660,1000,0,320,17686,160
11155,2011-06-11,,0.0,3285,1000,0,320,11485,160
11156,2011-06-12,,0.0,5074,1000,0,320,9346,160
11157,2011-06-13,,0.0,8460,1000,0,320,11320,160
11158,2011-06-14,,0.0,4884,1000,0,320,7020,160
11159,2011-06-15,,0.0,7010,1000,0,320,9575,160
11160,2011-06-16,,0.0,8092,1000,0,320,13905,160
11161,2011-06-17,,0.0,7435,1000,0,320,15227,160
11162,2011-06-18,,0.0,6644,1000,0,320,12829,160
11163,2011-06-19,,0.0,15138,1000,0,320,22244,160
11164,2011-06-20,,0.0,7089,1000,0,320,10533,160
11165,2011-06-21,,0.0,10833,1000,0,320,18589,160
11166,2011-06-22,,0.0,13507,1000,0,320,15154,160
11167,2011-06-23,,0.0,10844,1000,0,320,12402,160
11168,2011-06-24,,0.0,13728,1000,0,320,14777,160
11169,2011-06-25,,0.0,5574,1000,0,320,7037,160
11170,2011-06-26,,0.0,32238,1000,36040,320,0,160
11171,2011-06-27,,0.0,5594,1000,6905,320,0,160
11172,2011-06-28,,0.0,8639,1000,11084,320,0,160
11173,2011-06-29,,0.0,5402,1000,0,320,11638,160
11174,2011-06-30,,0.0,6286,1000,0,320,8884,160
11175,2011-07-01,,0.0,6764,1000,5653,320,0,160
11176,2011-07-02,,0.0,10365,1000,0,320,20924,160
11177,2011-07-03,,0.0,15028,1000,0,320,39135,160
11178,2011-07-04,,0.0,29172,1000,0,320,22270,160
11179,2011-07-05,,0.0,5482,1000,0,320,9127,160
11180,2011-07-06,,0.0,5847,1000,11635,320,0,160
11181,2011-07-07,,0.0,5725,1000,4250,320,0,160
11182,2011-07-08,,0.0,17823,1000,11173,320,0,160
11183,2011-07-09,,0.0,5296,1000,0,320,23706,160
11184,2011-07-10,,0.0,10070,1000,0,320,9793,160
11185,2011-07-11,,0.0,18204,1000,0,320,30860,160
11186,2011-07-12,,0.0,7127,1000,5202,320,0,160
11187,2011-07-13,,0.0,11509,1000,0,320,26839,160
11188,2011-07-14,,0.0,22191,1000,0,320,23997,160
11189,2011-07-15,,0.0,4574,1000,4403,320,0,160
11190,2011-07-16,,0.0,13744,1000,0,320,17625,160
11191,2011-07-17,,0.0,13566,1000,0,320,35935,160
11192,2011-07-18,,0.0,2603,1000,0,320,6311,160
11193,2011-07-19,,0.0,4660,1000,5339,320,0,160
11194,2011-07-20,,0.0,5295,1000,5310,320,0,160
11195,2011-07-21,,0.0,7375,1000,0,320,15524,160
11196,2011-07-22,,0.0,5647,1000,0,320,9416,160
11197,2011-07-23,,0.0,7653,1000,0,320,9689,160
11198,2011-07-24,,0.0,6848,1000,6059,320,0,160
11199,2011-07-25,,0.0,3060,1000,3275,320,0,160
11200,2011-07-26,,0.0,6481,1000,0,320,14163,160
11201,2011-07-27,,0.0,1688,1000,0,320,2942,160
11202,2011-07-28,,0.0,4042,1000,4369,320,0,160
11203,2011-07-29,,0.0,10831,1000,0,320,25946,160
11204,2011-07-30,,0.0,4492,1000,0,320,15616,160
11205,2011-07-31,,0.0,3239,1000,0,320,8771,160
11206,2011-08-01,,0.0,11825,1000,0,320,14877,160
11207,2011-08-02,,0.0,5260,1000,0,320,12088,160
11208,2011-08-03,,0.0,4831,1000,0,320,10755,160
11209,2011-08-04,,0.0,9179,1000,0,320,9478,160
11210,2011-08-05,,0.0,9989,1000,0,320,11282,160
11211,2011-08-06,,0.0,8664,1000,0,320,11852,160
11212,2011-08-07,,0.0,7138,1000,11031,320,0,160
11213,2011-08-08,,0.0,8281,1000,0,320,18014,160
11214,2011-08-09,,0.0,11329,1000,0,320,16295,160
11215,2011-08-10,,0.0,17422,1000,13774,320,0,160
11216,2011-08-11,,0.0,4755,1000,0,320,12585,160
11217,2011-08-12,,0.0,4340,1000,0,320,8111,160
11218,2011-08-13,,0.0,3257,1000,0,320,8079,160
11219,2011-08-14,,0.0,7621,1000,0,320,19317,160
11220,2011-08-15,,0.0,8202,1000,0,320,8639,160
11221,2011-08-16,,0.0,16564,1000,0,320,14421,160
11222,2011-08-17,,0.0,10650,1000,0,320,17132,160
11223,2011-08-18,,0.0,7462,1000,10879,320,0,160
11224,2011-08-19,,0.0,8955,1000,0,320,20654,160
11225,2011-08-20,,0.0,9412,1000,7527,320,0,160
11226,2011-08-21,,0.0,4917,1000,0,320,12863,160
11227,2011-08-22,,0.0,5017,1000,0,320,9757,160
11228,2011-08-23,,0.0,6451,1000,0,320,11460,160
11229,2011-08-24,,0.0,9325,1000,0,320,14051,160
11230,2011-08-25,,0.0,3656,1000,0,320,11638,160
11231,2011-08-26,,0.0,6177,1000,0,320,21759,160
11232,2011-08-27,,0.0,6204,1000,0,320,15706,160
11233,2011-08-28,,0.0,8343,1000,0,320,17975,160
11234,2011-08-29,,0.0,4450,1000,0,320,6714,160
11235,2011-08-30,,0.0,7459,1000,0,320,8825,160
11236,2011-08-31,,0.0,23580,1000,20805,320,0,160
11237,2011-09-01,,0.0,4800,1000,0,320,10220,160
11238,2011-09-02,,0.0,6553,1000,0,320,6145,160
11239,2011-09-03,,0.0,5796,1000,7605,320,0,160
11240,2011-09-04,,0.0,5558,1000,0,320,11908,160
11241,2011-09-05,,0.0,8376,1000,0,320,10336,160
11242,2011-09-06,,0.0,12758,1000,0,320,18300,160
11243,2011-09-07,,0.0,9275,1000,0,320,14053,160
11244,2011-09-08,,0.0,4288,1000,0,320,14418,160
11245,2011-09-09,,0.0,8034,1000,0,320,6881,160
11246,2011-09-10,,0.0,3858,1000,0,320,5735,160
11247,2011-09-11,,0.0,3430,1000,0,320,4552,160
11248,2011-09-12,,0.0,4806,1000,8729,320,0,160
11249,2011-09-13,,0.0,10446,1000,0,320,20318,160
11250,2011-09-14,,0.0,4876,1000,4084,320,0,160
11251,2011-09-15,,0.0,7487,1000,0,320,11481,160
11252,2011-09-16,,0.0,3819,1000,0,320,13229,160
11253,2011-09-17,,0.0,13818,1000,0,320,13817,160
11254,2011-09-18,,0.0,9698,1000,0,320,20886,160
11255,2011-09-19,,0.0,11685,1000,0,320,16850,160
11256,2011-09-20,,0.0,10900,1000,0,320,14006,160
11257,2011-09-21,,0.0,8758,1000,6806,320,0,160
11258,2011-09-22,,0.0,6849,1000,0,320,16486,160
11259,2011-09-23,,0.0,10218,1000,0,320,13622,160
11260,2011-09-24,,0.0,12366,1000,0,320,20956,160
11261,2011-09-25,,0.0,6514,1000,0,320,16288,160
11262,2011-09-26,,0.0,14886,1000,0,320,17394,160
11263,2011-09-27,,0.0,4507,1000,0,320,7443,160
11264,2011-09-28,,0.0,15885,1000,0,320,22826,160
11265,2011-09-29,,0.0,12616,1000,0,320,14613,160
11266,2011-09-30,,0.0,1874,1000,0,320,3601,160
11267,2011-10-01,,0.0,6589,1000,0,320,13628,160
11268,2011-10-02,,0.0,7221,1000,0,320,8622,160
11269,2011-10-03,,0.0,3026,1000,0,320,8247,160
11270,2011-10-04,,0.0,9910,1000,15189,320,0,160
11271,2011-10-05,,0.0,4085,1000,0,320,7578,160
11272,2011-10-06,,0.0,6323,1000,0,320,12349,160
11273,2011-10-07,,0.0,14019,1000,0,320,30396,160
11274,2011-10-08,,0.0,7856,1000,0,320,12871,160
11275,2011-10-09,,0.0,2654,1000,0,320,7823,160
11276,2011-10-10,,0.0,9067,1000,9581,320,0,160
11277,2011-10-11,,0.0,5838,1000,0,320,13451,160
11278,2011-10-12,,0.0,7747,1000,0,320,17156,160
11279,2011-10-13,,0.0,5938,1000,0,320,14078,160
11280,2011-10-14,,0.0,10829,1000,0,320,23793,160
11281,2011-10-15,,0.0,17005,1000,0,320,13286,160
11282,2011-10-16,,0.0,4402,1000,0,320,10740,160
11283,2011-10-17,,0.0,6322,1000,0,320,10042,160
11284,2011-10-18,,0.0,5419,1000,0,320,6303,160
11285,2011-10-19,,0.0,5607,1000,0,320,18973,160
11286,2011-10-20,,0.0,2418,1000,0,320,9222,160
11287,2011-10-21,,0.0,17655,1000,0,320,17301,160
11288,2011-10-22,,0.0,3448,1000,0,320,7004,160
11289,2011-10-23,,0.0,11928,1000,0,320,18645,160
11290,2011-10-24,,0.0,3167,1000,0,320,7886,160
11291,2011-10-25,,0.0,3567,1000,0,320,9580,160
11292,2011-10-26,,0.0,7440,1000,12534,320,0,160
11293,2011-10-27,,0.0,10364,1000,0,320,22658,160
11294,2011-10-28,,0.0,6125,1000,5533,320,0,160
11295,2011-10-29,,0.0,6244,1000,0,320,11799,160
11296,2011-10-30,,0.0,6201,1000,6712,320,0,160
11297,2011-10-31,,0.0,17306,1000,0,320,27894,160
11298,2011-11-01,,0.0,3272,1000,3773,320,0,160
11299,2011-11-02,,0.0,2521,1000,3065,320,0,160
11300,2011-11-03,,0.0,2600,1000,3293,320,0,160
11301,2011-11-04,,0.0,17196,1000,0,320,28217,160
11302,2011-11-05,,0.0,7399,1000,0,320,12846,160
11303,2011-11-06,,0.0,10685,1000,0,320,17486,160
11304,2011-11-07,,0.0,5942,1000,5611,320,0,160
11305,2011-11-08,,0.0,4882,1000,2920,320,0,160
11306,2011-11-09,,0.0,3354,1000,3304,320,0,160
11307,2011-11-10,,0.0,3280,1000,2988,320,0,160
11308,2011-11-11,,0.0,5725,1000,4826,320,0,160
11309,2011-11-12,,0.0,6024,1000,4693,320,0,160
11310,2011-11-13,,0.0,10972,1000,0,320,34827,160
11311,2011-11-14,,0.0,10442,1000,0,320,18847,160
11312,2011-11-15,,0.0,12805,1000,0,320,31723,160
11313,2011-11-16,,0.0,5802,1000,8069,320,0,160
11314,2011-11-17,,0.0,15544,1000,0,320,28962,160
11315,2011-11-18,,0.0,13216,1000,0,320,15710,160
11316,2011-11-19,,0.0,20057,1000,0,320,21670,160
11317,2011-11-20,,0.0,15199,1000,0,320,27887,160
11318,2011-11-21,,0.0,4556,1000,0,320,10976,160
11319,2011-11-22,,0.0,7093,1000,0,320,14208,160
11320,2011-11-23,,0.0,7848,1000,0,320,18110,160
11321,2011-11-24,,0.0,3515,1000,0,320,7190,160
11322,2011-11-25,,0.0,5282,1000,0,320,15205,160
11323,2011-11-26,,0.0,11837,1000,0,320,34766,160
11324,2011-11-27,,0.0,11560,1000,0,320,23634,160
11325,2011-11-28,,0.0,7252,1000,0,320,14980,160
11326,2011-11-29,,0.0,3704,1000,0,320,8855,160
11327,2011-11-30,,0.0,10844,1000,0,320,22694,160
11328,2011-12-01,,0.0,18340,1000,21165,320,0,160
11329,2011-12-02,,0.0,10607,1000,0,320,13381,160
11330,2011-12-03,,0.0,20492,1000,0,320,0,160
11331,2011-12-04,,0.0,7953,1000,0,320,19925,160
11332,2011-12-05,,0.0,6790,1000,0,320,15400,160
11333,2011-12-06,,0.0,16662,1000,0,320,24133,160
11334,2011-12-07,,0.0,9993,1000,0,320,16684,160
11335,2011-12-08,,0.0,27554,1000,0,320,29377,160
11336,2011-12-09,,0.0,17407,1000,14004,320,0,160
11337,2011-12-10,,0.0,6347,1000,0,320,16287,160
11338,2011-12-11,,0.0,10784,1000,0,320,0,160
11339,2011-12-12,,0.0,15136,1000,0,320,18574,160
11340,2011-12-13,,0.0,19622,1000,0,320,27852,160
11341,2011-12-14,,0.0,4256,1000,0,320,17841,160
11342,2011-12-15,,0.0,5149,1000,0,320,8112,160
11343,2011-12-16,,0.0,11199,1000,0,320,25297,160
11344,2011-12-17,,0.0,12104,1000,0,320,14642,160
11345,2011-12-18,,0.0,8209,1000,0,320,13794,160
11346,2011-12-19,,0.0,8464,1000,11189,320,0,160
11347,2011-12-20,,0.0,2445,1000,0,320,7265,160
11348,2011-12-21,,0.0,7152,1000,6597,320,0,160
11349,2011-12-22,,0.0,44228,1000,0,320,0,160
11350,2011-12-23,,0.0,5673,1000,0,320,9658,160
11351,2011-12-24,,0.0,4930,1000,2883,320,0,160
11352,2011-12-25,,0.0,6512,1000,0,320,11112,160
11353,2011-12-26,,0.0,10767,1000,0,320,22032,160
11354,2011-12-27,,0.0,5101,1000,0,320,7225,160
11355,2011-12-28,,0.0,14747,1000,0,320,15061,160
11356,2011-12-29,,0.0,9599,1000,0,320,13329,160
11357,2011-12-30,,0.0,9331,1000,0,320,18742,160
11358,2011-12-31,,0.0,13317,1000,0,320,15955,160
12001,2012-01-01,,0.0,2559,1000,3179,320,0,160
12002,2012-01-02,,0.0,5168,1000,0,320,11376,160
12003,2012-01-03,,0.0,6406,1000,5367,320,0,160
12004,2012-01-04,,0.0,13999,1000,7690,320,0,160
12005,2012-01-05,,0.0,7208,1000,0,320,13925,160
12006,2012-01-06,,0.0,15105,1000,0,320,21935,160
12007,2012-01-07,,0.0,8139,1000,0,320,17159,160
12008,2012-01-08,,0.0,6804,1000,0,320,10178,160
12009,2012-01-09,,0.0,9772,1000,0,320,14631,160
12010,2012-01-10,,0.0,5976,1000,0,320,12296,160
12011,2012-01-11,,0.0,6554,1000,0,320,13172,160
12012,2012-01-12,,0.0,3844,1000,0,320,8024,160
12013,2012-01-13,,0.0,7866,1000,0,320,9115,160
12014,2012-01-14,,0.0,11129,1000,0,320,25257,160
12015,2012-01-15,,0.0,7511,1000,0,320,11850,160
12016,2012-01-16,,0.0,7096,1000,0,320,17947,160
12017,2012-01-17,,0.0,14337,1000,17794,320,0,160
12018,2012-01-18,,0.0,3547,1000,0,320,11524,160
12019,2012-01-19,,0.0,3508,1000,4358,320,0,160
12020,2012-01-20,,0.0,5751,1000,0,320,14437,160
12021,2012-01-21,,0.0,7694,1000,0,320,11789,160
12022,2012-01-29,,0.0,8045,1000,6392,320,0,160
12023,2012-01-30,,0.0,5097,1000,0,320,12540,160
12024,2012-01-31,,0.0,5723,1000,5692,320,0,160
12025,2012-02-01,,0.0,12260,1000,7414,320,0,160
12026,2012-02-02,,0.0,3662,1000,3894,320,0,160
12027,2012-02-03,,0.0,2772,1000,3549,320,0,160
12028,2012-02-04,,0.0,8118,1000,0,320,9626,160
12029,2012-02-05,,0.0,3009,1000,3299,320,0,160
12030,2012-02-06,,0.0,5586,1000,5454,320,0,160
12031,2012-02-07,,0.0,4128,1000,4527,320,0,160
12032,2012-02-08,,0.0,6091,1000,0,320,12831,160
12033,2012-02-09,,0.0,13853,1000,0,320,18999,160
12034,2012-02-10,,0.0,11256,1000,0,320,16156,160
12035,2012-02-11,,0.0,9332,1000,0,320,8894,160
12036,2012-02-12,,0.0,6314,1000,0,320,11308,160
12037,2012-02-13,,0.0,8013,1000,6890,320,0,160
12038,2012-02-14,,0.0,16230,1000,0,320,35450,160
12039,2012-02-15,,0.0,11420,1000,7549,320,0,160
12040,2012-02-16,,0.0,6740,1000,4657,320,0,160
12041,2012-02-17,,0.0,4674,1000,0,320,9438,160
12042,2012-02-18,,0.0,2684,1000,0,320,8692,160
12043,2012-02-19,,0.0,7764,1000,0,320,19574,160
12044,2012-02-20,,0.0,12774,1000,0,320,21775,160
12045,2012-02-21,,0.0,4531,1000,0,320,9664,160
12046,2012-02-22,,0.0,4744,1000,6558,320,0,160
12047,2012-02-23,,0.0,10311,1000,0,320,21874,160
12048,2012-02-24,,0.0,5092,1000,5725,320,0,160
12049,2012-02-25,,0.0,5033,1000,5585,320,0,160
12050,2012-02-26,,0.0,6174,1000,6739,320,0,160
12051,2012-02-27,,0.0,11723,1000,0,320,17418,160
12052,2012-02-28,,0.0,5209,1000,0,320,12440,160
12053,2012-02-29,,0.0,9487,1000,11969,320,0,160
12054,2012-03-01,,0.0,5814,1000,0,320,11412,160
12055,2012-03-02,,0.0,4180,1000,5412,320,0,160
12056,2012-03-03,,0.0,5848,1000,0,320,12395,160
12057,2012-03-04,,0.0,13768,1000,0,320,19494,160
12058,2012-03-05,,0.0,10109,1000,0,320,16889,160
12059,2012-03-06,,0.0,11877,1000,0,320,26253,160
12060,2012-03-07,,0.0,6229,1000,6215,320,0,160
12061,2012-03-08,,0.0,18328,1000,0,320,26311,160
12062,2012-03-09,,0.0,10121,1000,0,320,12924,160
12063,2012-03-10,,0.0,3550,1000,4886,320,0,160
12064,2012-03-11,,0.0,6478,1000,0,320,9761,160
12065,2012-03-12,,0.0,11509,1000,7730,320,0,160
12066,2012-03-13,,0.0,5507,1000,0,320,9920,160
12067,2012-03-14,,0.0,9951,1000,10993,320,0,160
12068,2012-03-15,,0.0,10035,1000,0,320,18459,160
12069,2012-03-16,,0.0,5195,1000,0,320,10587,160
12070,2012-03-17,,0.0,4342,1000,5106,320,0,160
12071,2012-03-18,,0.0,12283,1000,0,320,12394,160
12072,2012-03-19,,0.0,7712,1000,5631,320,0,160
12073,2012-03-20,,0.0,9243,1000,5890,320,0,160
12074,2012-03-21,,0.0,25264,1000,0,320,25074,160
12075,2012-03-22,,0.0,5506,1000,3096,320,0,160
12076,2012-03-23,,0.0,5254,1000,0,320,10732,160
12077,2012-03-24,,0.0,5524,1000,0,320,12691,160
12078,2012-03-25,,0.0,6362,1000,6456,320,0,160
12079,2012-03-26,,0.0,18513,1000,7637,320,0,160
